lwage,female,age,race,children,marital,education,RN_experience,left_nursing,country_ed_US,english_only,military,certificates,labor_union,work_setting,work_situation,level_care,care_specialty,state
3.4420195,1,49,white,0,currently_married,ed_assoc,5,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_medical_surgical,state_n10
3.4420195,1,44,white,0,currently_married,ed_bsn,17,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n17
4.0398564,1,61,black,0,currently_married,ed_msn,36,left_0,1,0,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n28
3.1763163,1,35,white,0,never_married,ed_bsn,5,left_0,1,1,never_served_mil,3,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_medical_surgical,state_n11
3.48763,1,44,white,0,currently_married,ed_msn,11,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_hospice,CC_hospice,state_n33
3.59617,0,32,black,1,currently_married,ed_assoc,5,left_0,1,0,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_ambulatory_care,state_n20
2.980465,1,66,white,0,currently_married,ed_assoc,45,left_12,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_public_health,CC_medical_surgical,state_n12
3.4345844,1,37,white,0,never_married,ed_assoc,4,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_others,CC_medical_surgical,state_n42
3.4933126,1,65,white,0,widowed_divorced_sep,ed_bsn,40,left_0,1,1,never_served_mil,0,0,SET_ambulatory,SIT_agency_facility,LC_public_health,CC_ambulatory_care,state_n26
3.4138484,1,40,white,0,currently_married,ed_bsn,12,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_surgery,CC_ambulatory_care,state_n41
3.522062,1,60,white,0,currently_married,ed_bsn,38,left_0,1,1,never_served_mil,0,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n1
3.7297015,1,43,white,0,currently_married,ed_bsn,21,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_no_patient_care,state_n44
3.50086,1,34,white,0,never_married,ed_assoc,8,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n28
4.0041385,1,53,asian,0,currently_married,ed_bsn,33,left_0,0,0,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_critical_care,state_n26
3.4420195,1,50,white,0,currently_married,ed_bsn,12,left_0,1,1,served_training_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n1
2.9311938,1,43,white,0,currently_married,ed_assoc,21,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n12
3.8987777,1,45,white,0,currently_married,ed_msn,22,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n30
4.032888,1,58,white,0,currently_married,ed_bsn,37,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_critical_care,state_n2
2.6823823,1,48,white,0,currently_married,ed_assoc,3,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n1
3.695016,1,61,white,0,currently_married,ed_bsn,23,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n5
3.4885395,1,40,white,1,currently_married,ed_assoc,19,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_medical_surgical,state_n42
3.7741532,1,57,white,0,currently_married,ed_bsn,35,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_no_patient_care,state_n46
4.1759887,0,55,white,0,widowed_divorced_sep,ed_assoc,27,left_0,1,1,never_served_mil,0,0,SET_other_setting,SIT_agency_facility,LC_others,CC_no_patient_care,state_n22
3.5050323,1,48,white,0,currently_married,ed_assoc,23,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n29
3.0773764,1,55,white,0,currently_married,ed_assoc,4,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n16
3.4838665,1,36,white,0,currently_married,ed_assoc,9,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n8
3.815879,1,61,white,0,currently_married,ed_bsn,41,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n28
3.4420195,1,36,other_race,1,currently_married,ed_msn,12,left_LT1,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n18
4.2835865,1,65,white,0,currently_married,ed_msn,40,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n8
3.2084045,1,41,white,0,currently_married,ed_bsn,15,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n8
3.665163,1,68,white,0,currently_married,ed_assoc,17,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_medical_surgical,state_n14
3.6634521,1,35,white,0,never_married,ed_bsn,8,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n44
3.6274226,1,65,white,0,currently_married,ed_assoc,26,left_0,1,1,never_served_mil,3,0,SET_long_term_inpatient,SIT_agency_facility,LC_inpatient,CC_chronic_care,state_n7
3.522062,1,46,white,0,widowed_divorced_sep,ed_assoc,6,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_ambulatory_care,state_n16
3.54738,1,45,black,0,never_married,ed_assoc,17,left5plus,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n31
3.259698,1,40,white,0,currently_married,ed_assoc,14,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n25
3.4828413,1,42,white,0,currently_married,ed_assoc,3,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n46
4.0173836,1,60,white,0,never_married,ed_msn,35,left_0,1,1,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_surgery,CC_no_patient_care,state_n45
3.5048203,1,26,asian,1,currently_married,ed_bsn,3,left_0,1,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n24
3.0365543,1,68,white,0,currently_married,ed_assoc,15,left_0,1,1,never_served_mil,4,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n44
2.9720159,1,45,white,0,currently_married,ed_bsn,10,left_LT1,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n44
4.1759887,0,54,asian,1,currently_married,ed_assoc,22,left_0,1,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n41
3.59617,1,44,white,0,widowed_divorced_sep,ed_assoc,6,left_0,1,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n41
3.8773375,1,65,white,0,currently_married,ed_msn,42,left_0,1,1,served_mil,0,0,SET_other_setting,SIT_agency_facility,LC_education,CC_no_patient_care,state_n27
3.259698,1,27,white,0,currently_married,ed_assoc,3,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n19
3.6080046,0,33,white,0,currently_married,ed_bsn,9,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n15
3.1675825,1,34,hispanic,0,never_married,ed_bsn,6,left_0,1,0,served_mil,4,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n36
3.8694634,1,51,black,0,widowed_divorced_sep,ed_bsn,27,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n8
3.790326,1,45,black,0,never_married,ed_bsn,14,left_LT1,1,0,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_admin,CC_cardiac_care,state_n18
3.8694634,1,31,white,0,currently_married,ed_assoc,3,left_0,1,0,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n28
3.259698,1,62,white,0,widowed_divorced_sep,ed_assoc,41,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_cardiac_care,state_n12
3.5598023,1,56,white,0,currently_married,ed_bsn,22,left_0,1,1,served_mil,1,0,SET_hospital,SIT_agency_facility,LC_admin,CC_medical_surgical,state_n27
3.1543374,1,46,white,0,currently_married,ed_assoc,12,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n22
3.7741532,1,66,white,0,currently_married,ed_bsn,38,left_12,1,1,never_served_mil,0,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_no_patient_care,state_n42
3.5698528,1,58,white,0,widowed_divorced_sep,ed_bsn,21,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_ambulatory_care,state_n37
3.9528449,1,42,other_race,0,never_married,ed_bsn,7,left_0,1,1,never_served_mil,1,1,SET_long_term_inpatient,SIT_agency_facility,LC_ambulatory_care,CC_psychiatric,state_n45
3.6463199,1,66,white,0,widowed_divorced_sep,ed_assoc,45,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_no_patient_care,state_n24
4.0173836,1,33,white,0,currently_married,ed_assoc,9,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_employment_agency_TN,LC_surgery,CC_emergency_care,state_n5
3.4063013,1,31,white,0,currently_married,ed_bsn,3,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n38
3.5290308,1,49,white,0,currently_married,ed_msn,23,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n24
3.4420195,0,34,white,1,currently_married,ed_assoc,8,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n35
3.607099,1,65,white,0,currently_married,ed_bsn,43,left_0,1,1,served_mil,0,0,SET_other_setting,SIT_agency_facility,LC_others,CC_no_patient_care,state_n8
3.5781517,1,41,white,0,currently_married,ed_assoc,6,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_ambulatory_care,state_n43
4.006912,1,38,white,1,currently_married,ed_bsn,11,left_0,0,1,never_served_mil,4,1,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n39
3.3179667,1,39,white,1,widowed_divorced_sep,ed_assoc,14,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n43
4.1679564,0,58,white,0,currently_married,ed_assoc,36,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_no_patient_care,state_n35
3.336659,1,33,white,1,currently_married,ed_msn,8,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_no_patient_care,state_n19
4.086376,1,63,white,0,currently_married,ed_assoc,43,left_0,1,1,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n42
4.159859,1,62,white,0,widowed_divorced_sep,ed_msn,41,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n38
3.5134783,1,34,white,0,never_married,ed_assoc,12,left_0,1,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n7
3.218876,1,60,white,0,currently_married,ed_bsn,38,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n39
4.380289,1,58,black,0,currently_married,ed_assoc,23,left_0,1,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_psychiatric,state_n46
3.54738,1,54,white,0,currently_married,ed_msn,32,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n43
3.54738,1,57,white,0,currently_married,ed_assoc,13,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_obgyn,state_n18
3.6173723,1,63,white,0,widowed_divorced_sep,ed_msn,40,left_35,1,1,never_served_mil,1,1,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n43
3.7015305,1,33,white,1,currently_married,ed_bsn,10,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_cardiac_care,state_n19
4.2152095,1,43,asian,0,widowed_divorced_sep,ed_assoc,6,left_0,1,0,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n18
3.259698,1,26,asian,0,currently_married,ed_bsn,4,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n44
3.116597,1,27,white,0,never_married,ed_bsn,5,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n17
4.109849,1,65,asian,0,currently_married,ed_bsn,43,left_0,0,0,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_admin,CC_hospice,state_n24
3.9687183,1,59,white,0,currently_married,ed_bsn,36,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n8
3.7521744,1,61,white,1,currently_married,ed_assoc,11,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_oncology,state_n18
3.0174541,1,27,other_race,0,never_married,ed_bsn,3,left_0,1,0,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n4
3.6197007,1,35,black,0,currently_married,ed_bsn,5,left_35,1,0,never_served_mil,2,0,SET_hospital,SIT_employment_agency_TN,LC_critical_care,CC_medical_surgical,state_n1
3.506558,0,38,white,1,currently_married,ed_bsn,15,left_0,1,1,served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n27
3.4420195,1,59,white,0,currently_married,ed_bsn,34,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_ambulatory_care,state_n13
3.9528449,0,64,white,0,currently_married,ed_bsn,20,left_0,1,1,served_mil,3,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n36
2.8542328,1,42,white,0,currently_married,ed_assoc,8,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n13
3.9073827,1,38,white,0,currently_married,ed_bsn,14,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n41
3.5720725,1,34,white,0,never_married,ed_bsn,11,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n19
3.522062,1,58,white,0,widowed_divorced_sep,ed_assoc,36,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_inpatient,CC_psychiatric,state_n21
4.0481553,1,63,white,0,widowed_divorced_sep,ed_assoc,41,left_0,1,1,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n39
3.8632329,1,63,white,0,currently_married,ed_assoc,37,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_critical_care,state_n44
3.0507388,1,69,white,0,currently_married,ed_assoc,49,left_0,1,0,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_surgery,CC_no_patient_care,state_n37
3.4855044,1,42,white,0,currently_married,ed_assoc,8,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_cardiac_care,state_n5
3.5523674,1,31,white,1,currently_married,ed_bsn,9,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n21
3.6036608,1,59,white,0,currently_married,ed_msn,13,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n40
3.4130318,1,47,white,0,currently_married,ed_assoc,11,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n14
3.9528449,1,49,asian,0,currently_married,ed_bsn,14,left_0,1,1,never_served_mil,3,1,SET_long_term_inpatient,SIT_agency_facility,LC_inpatient,CC_psychiatric,state_n45
4.2614603,1,64,white,0,currently_married,ed_bsn,42,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n4
3.3397405,1,46,white,0,currently_married,ed_bsn,19,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n27
2.9543161,1,58,white,0,currently_married,ed_bsn,36,left5plus,1,1,never_served_mil,1,1,SET_ambulatory,SIT_agency_facility,LC_others,CC_no_patient_care,state_n25
3.218876,1,30,white,0,currently_married,ed_assoc,9,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n21
3.3994598,1,61,white,0,currently_married,ed_assoc,8,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_admin,CC_ambulatory_care,state_n30
3.7015305,1,29,asian,1,currently_married,ed_bsn,9,left_0,0,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n28
3.4420195,1,56,white,0,currently_married,ed_bsn,19,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n14
3.7571003,0,43,white,0,currently_married,ed_assoc,20,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n19
3.4138484,1,46,white,0,widowed_divorced_sep,ed_assoc,11,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_critical_care,state_n31
2.6057713,1,66,white,0,currently_married,ed_assoc,26,left_35,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n8
3.665163,1,34,white,0,currently_married,ed_bsn,12,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n35
3.4345844,1,63,white,0,currently_married,ed_assoc,25,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_nursing_home,CC_no_patient_care,state_n13
3.912023,1,50,asian,0,currently_married,ed_assoc,9,left5plus,1,0,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n24
3.218876,1,67,white,0,widowed_divorced_sep,ed_assoc,41,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_self_employed,LC_care_coordination,CC_emergency_care,state_n35
3.9528449,0,50,white,0,currently_married,ed_assoc,25,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n44
3.9528449,1,66,white,0,currently_married,ed_assoc,32,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n40
3.259698,1,35,white,1,currently_married,ed_bsn,13,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_ambulatory_care,CC_critical_care,state_n33
4.2529497,0,43,other_race,0,currently_married,ed_bsn,8,left_0,1,0,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n45
3.506558,1,43,white,0,widowed_divorced_sep,ed_bsn,13,left_0,1,1,never_served_mil,0,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n34
3.4991777,1,52,white,0,widowed_divorced_sep,ed_bsn,30,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_oncology,state_n14
3.4420195,1,61,white,0,currently_married,ed_assoc,39,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n29
3.5801697,1,68,asian,0,currently_married,ed_bsn,45,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n45
3.742124,1,34,white,1,currently_married,ed_bsn,7,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n13
3.657728,1,30,white,0,currently_married,ed_bsn,10,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n7
